seller_id,seller_name,cover_url,category,region_id,region_name,avg_price,total_sale_gmv_amt,total_sale_count,total_product_cnt,is_s_shop
7495997948683913289,Auraic,https://cdn.echotik.shop/8b4b40c82316afc41e405e9c2b9931a7/687e143a/seller-cover/886/7495997948683913289.webp,Beauty & Personal Care,US,United States,N/A,N/A,N/A,N/A,0
8647291239564150666,AUGISY,https://cdn.echotik.shop/79764ae3e5e9c0c3d92d206dee977b2f/687e143a/seller-cover/878/8647291239564150666.png,Phones & Electronics,TH,Thailand,N/A,N/A,N/A,N/A,0
7495763930180062180,MISIFI,https://cdn.echotik.shop/a8be7ed8def5ff33fe9b293b667ce7d4/687e143a/seller-cover/917/7495763930180062180.webp,Womenswear & Underwear,US,United States,N/A,N/A,N/A,N/A,0
7495795614233299534,Donext,https://cdn.echotik.shop/18273687c6aedf5d055b9814f174a9cf/687e143a/seller-cover/599/7495795614233299534.png,Automotive & Motorcycle,US,United States,N/A,N/A,N/A,N/A,0
8647475524891740142,Sporty -stylish,https://cdn.echotik.shop/12e551794dd13cf80c0bc7c2a414cf2a/687e143a/seller-cover/634/8647475524891740142.png,Sports & Outdoor,PH,Philippines,N/A,N/A,N/A,N/A,0
8647587902565680280,KK fashion shop No.3,https://cdn.echotik.shop/7202236657dce1c417022a2a0eebf93d/687e143a/seller-cover/216/8647587902565680280.png,Phones & Electronics,PH,Philippines,N/A,N/A,N/A,N/A,0
7494754911141726229,CkeyiN.MY,https://cdn.echotik.shop/4cf7d5511b770b2fcee1545a025301fe/687e143a/seller-cover/433/7494754911141726229.png,Beauty & Personal Care,MY,Malaysia,N/A,N/A,N/A,N/A,0
8648118761279358676,Balo Hàng Đầu,https://cdn.echotik.shop/91749366fb537e6b6309eb439e3bd707/687e143a/seller-cover/567/8648118761279358676.png,Luggage & Bags,VN,Vietnam,N/A,N/A,N/A,N/A,0
8646921741121717735,WuhuShop,https://cdn.echotik.shop/a42b51c736ac3a71b42b2e8c63fe12ee/687e143a/seller-cover/272/8646921741121717735.png,Beauty & Personal Care,PH,Philippines,N/A,N/A,N/A,N/A,0
8648040665846809750,SourceCase,https://cdn.echotik.shop/bf8ee5bbec43ff7611feeb86085757c4/687e143a/seller-cover/768/8648040665846809750.png,Phones & Electronics,PH,Philippines,N/A,N/A,N/A,N/A,0
