seller_id,seller_name,cover_url,category,region_id,region_name,avg_price,total_sale_gmv_amt,total_sale_count,total_product_cnt,is_s_shop
7495704814977321980,Zdeer Health,https://cdn.echotik.shop/ed20a5303cb0a9419b307307dc370c25/687e12ab/seller-cover/449/7495704814977321980.webp,Beauty & Personal Care,US,United States,N/A,N/A,N/A,N/A,0
8647015672187687186,Hiying,https://cdn.echotik.shop/07f0eec6daf0a7fc746e9c33fff8cc0a/687e12ab/seller-cover/564/8647015672187687186.png,Womenswear & Underwear,US,United States,N/A,N/A,N/A,N/A,1
7495031666823563660,Beauty Creations Cosmetics,https://cdn.echotik.shop/347a4b43fbc5fce54d72f583964e6137/687e12ab/seller-cover/310/7495031666823563660.webp,Beauty & Personal Care,US,United States,N/A,N/A,N/A,N/A,0
8647402781271953697,FOX GIRLS,https://cdn.echotik.shop/e846fa69f3cd601319cad0cf5c4fbab4/687e12ab/seller-cover/14/8647402781271953697.png,Womenswear & Underwear,US,United States,N/A,N/A,N/A,N/A,1
8646922166885321019,MX STUDIO,https://cdn.echotik.shop/029487fb9b06e8b7a102cee914226460/687e12ab/seller-cover/509/8646922166885321019.png,Fashion Accessories,TH,Thailand,N/A,N/A,N/A,N/A,0
8646943062379041469,HouseWiz,https://cdn.echotik.shop/da050c71d877ed06944bb7ed36ca17c5/687e12ab/seller-cover/971/8646943062379041469.png,Home Supplies,US,United States,N/A,N/A,N/A,N/A,1
7496102436127410896,TrendGo Inc shop,https://cdn.echotik.shop/82abed4b3c6735bbe6d7ed4536a30877/687e12ab/seller-cover/870/7496102436127410896.webp,Sports & Outdoor,US,United States,N/A,N/A,N/A,N/A,0
8648391923726058838,Cửa hàng Mork HHĐ,https://cdn.echotik.shop/5e287b14d169bf33db4689ccc5c4c053/687e12ab/seller-cover/564/8648391923726058838.png,Home Supplies,VN,Vietnam,N/A,N/A,N/A,N/A,0
7495488780065212992,Paulene Store,https://cdn.echotik.shop/b52eddd59a9e520b16023339c05991e7/687e12ab/seller-cover/550/7495488780065212992.png,Home Supplies,US,United States,N/A,N/A,N/A,N/A,0
7495376522068854979,MDHAND LIFE,https://cdn.echotik.shop/64aaf3ae89e0ce6b8fd8a5703889d8a6/687e12ab/seller-cover/6/7495376522068854979.png,Household Appliances,US,United States,N/A,N/A,N/A,N/A,0
7495804281970592159,Royal Bagger Bags,https://cdn.echotik.shop/161bba8d8a6082972751d96be1cfca39/687e12ab/seller-cover/719/7495804281970592159.webp,Luggage & Bags,US,United States,N/A,N/A,N/A,N/A,0
7495029915994983290,kissproducts,https://cdn.echotik.shop/03351083f293c278f9db1d2cff922dcb/687e12ab/seller-cover/1014/7495029915994983290.webp,Beauty & Personal Care,US,United States,N/A,N/A,N/A,N/A,0
7495109004363860199,BSLYNB,https://cdn.echotik.shop/c90c1ccd45ceaa72d665f72615a8d508/687e12ab/seller-cover/388/7495109004363860199.png,Menswear & Underwear,MY,Malaysia,N/A,N/A,N/A,N/A,0
7495759592137918499,Aiencsai,https://cdn.echotik.shop/fe8c0fbea22c37a9326950dd3ab5ebeb/687e12ab/seller-cover/829/7495759592137918499.png,Toys & Hobbies,US,United States,N/A,N/A,N/A,N/A,0
7495703223770713087,Daules,https://cdn.echotik.shop/da2b59347c8d74a32355d5f1dcb56332/687e12ab/seller-cover/428/7495703223770713087.webp,Fashion Accessories,US,United States,N/A,N/A,N/A,N/A,0
8649105972979009266,Celebrity Plush Toy Store,https://cdn.echotik.shop/2e1f45c1ed8647ef5b9b9aaddfd88bf9/687e12ab/seller-cover/909/8649105972979009266.png,Toys & Hobbies,MY,Malaysia,N/A,N/A,N/A,N/A,0
7495582349874924375,Hikitydirect,https://cdn.echotik.shop/11555a7d74f1c255358dbf02f8876224/687e12ab/seller-cover/553/7495582349874924375.webp,Automotive & Motorcycle,US,United States,N/A,N/A,N/A,N/A,0
7495880505957190406,GUYU Global,https://cdn.echotik.shop/7a5b21dcd7e3c00690995846dc58b45f/687e12ab/seller-cover/214/7495880505957190406.webp,Beauty & Personal Care,US,United States,N/A,N/A,N/A,N/A,0
7495083195388365394,Fastrich,https://cdn.echotik.shop/2b93ea619dc65fd0e66c27b2c7ea7b50/687e12ab/seller-cover/588/7495083195388365394.png,Menswear & Underwear,MY,Malaysia,N/A,N/A,N/A,N/A,0
